title,built_date,bedrooms,district,unit_price,transaction_date,位置,经纬度
人乐小区,1988,l3,songjiang,31637,2019.11.21,上海市松江区人乐小区,"121.224335,31.011845"
人乐小区,1985,l3,songjiang,32219,2019.07.07,上海市松江区人乐小区,"121.224335,31.011845"
人乐小区,1986,l3,songjiang,34743,2021.05.11,上海市松江区人乐小区,"121.224335,31.011845"
人乐小区,1994,l3,songjiang,32235,2021.01.24,上海市松江区人乐小区,"121.224335,31.011845"
人乐小区,1999,l3,songjiang,28644,2021.05.06,上海市松江区人乐小区,"121.224335,31.011845"
知雅汇(公寓),2006,l3,songjiang,5946,2020.03.26,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l2,songjiang,24889,2016.08.05,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2004,l2,songjiang,47414,2021.08.18,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l2,songjiang,49698,2021.06.22,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l2,songjiang,44993,2021.06.15,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l3,songjiang,41463,2021.01.17,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l3,songjiang,39220,2021.01.09,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l3,songjiang,45455,2021.10.06,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l3,songjiang,50084,2021.07.28,上海市松江区知雅汇,"121.319092,31.154091"
知雅汇(公寓),2006,l3,songjiang,45939,2021.07.12,上海市松江区知雅汇,"121.319092,31.154091"
同润菲诗艾伦,2011,l3,songjiang,4667,2018.05.08,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2010,l1,songjiang,31709,2021.09.19,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2010,l1,songjiang,31587,2021.09.12,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2010,l2,songjiang,32128,2021.10.20,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2010,l2,songjiang,35637,2021.08.11,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l3,songjiang,1694,2017.12.24,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2011,l3,songjiang,25806,2021.06.20,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2010,l3,songjiang,34234,2021.01.23,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l3,songjiang,41661,2021.04.24,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l4,songjiang,37728,2020.08.15,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l4,songjiang,38998,2020.03.22,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l4,songjiang,35843,2020.01.15,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2011,l4,songjiang,42435,2019.06.14,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2010,l3,songjiang,42281,2021.04.25,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l3,songjiang,38833,2021.03.28,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2011,l5,songjiang,29823,2016.08.29,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l4,songjiang,32209,2020.12.05,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l4,songjiang,30785,2020.03.22,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2012,l3,songjiang,25642,2018.09.26,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l4,songjiang,25622,2021.10.01,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
同润菲诗艾伦,2014,l3,songjiang,35890,2021.04.14,上海市松江区同润菲诗艾伦,"121.252464,31.105625"
好莱坞小区,1990,l3,songjiang,34053,2016.11.28,上海市松江区好莱坞小区,"121.315361,31.009918"
好莱坞小区,1990,l3,songjiang,20353,2019.08.11,上海市松江区好莱坞小区,"121.315361,31.009918"
好莱坞小区,1990,l3,songjiang,23009,2016.10.29,上海市松江区好莱坞小区,"121.315361,31.009918"
紫薇茗庭,2014,l1,songjiang,33519,2021.11.16,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l1,songjiang,34690,2021.10.16,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l1,songjiang,35850,2021.10.10,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l1,songjiang,35095,2021.09.13,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l1,songjiang,35280,2021.07.04,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l3,songjiang,22962,2019.07.31,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l3,songjiang,20929,2019.01.24,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l2,songjiang,35484,2021.10.24,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l3,songjiang,30489,2021.03.03,上海市松江区紫薇茗庭,"121.248095,31.091775"
紫薇茗庭,2014,l3,songjiang,27785,2021.01.04,上海市松江区紫薇茗庭,"121.248095,31.091775"
月厦新天地,2005,l1,songjiang,20147,2021.11.03,上海市松江区月厦新天地,"121.237938,31.010332"
月厦新天地,2005,l1,songjiang,21016,2021.10.17,上海市松江区月厦新天地,"121.237938,31.010332"
月厦新天地,2005,l1,songjiang,24138,2021.08.07,上海市松江区月厦新天地,"121.237938,31.010332"
月厦新天地,2005,l1,songjiang,21482,2021.07.03,上海市松江区月厦新天地,"121.237938,31.010332"
月厦新天地,2005,l2,songjiang,21087,2021.09.19,上海市松江区月厦新天地,"121.237938,31.010332"
月厦新天地,2005,l3,songjiang,24081,2018.05.13,上海市松江区月厦新天地,"121.237938,31.010332"
月厦新天地,2005,l2,songjiang,22152,2020.11.14,上海市松江区月厦新天地,"121.237938,31.010332"
新凯城玉兰苑,2012,l1,songjiang,37433,2021.10.10,上海市松江区新凯城玉兰苑,"121.237404,31.110332"
新凯城玉兰苑,2012,l3,songjiang,561,2016.07.16,上海市松江区新凯城玉兰苑,"121.237404,31.110332"
新凯城玉兰苑,2012,l2,songjiang,35705,2021.11.14,上海市松江区新凯城玉兰苑,"121.237404,31.110332"
新凯城玉兰苑,2012,l2,songjiang,37017,2021.10.20,上海市松江区新凯城玉兰苑,"121.237404,31.110332"
庐秀新苑,2017,l1,songjiang,33164,2021.10.06,上海市松江区庐秀新苑,"121.219211,31.004850"
佘山假日半岛,2011,l1,songjiang,17610,2021.09.20,上海市松江区佘山假日半岛,"121.231552,31.084997"
佘山假日半岛,2011,l1,songjiang,18333,2021.07.02,上海市松江区佘山假日半岛,"121.231552,31.084997"
佘山假日半岛,2011,l2,songjiang,10264,2016.02.28,上海市松江区佘山假日半岛,"121.231552,31.084997"
佘山假日半岛,2011,l2,songjiang,17686,2018.03.24,上海市松江区佘山假日半岛,"121.231552,31.084997"
蓝天新村,1997,l2,songjiang,26247,2021.11.20,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l2,songjiang,26934,2021.11.14,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1997,l2,songjiang,26565,2021.11.10,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1994,l2,songjiang,27751,2021.05.18,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,25607,2019.05.27,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l2,songjiang,24723,2021.11.18,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1994,l2,songjiang,27142,2021.07.03,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l2,songjiang,26309,2021.05.09,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l2,songjiang,25624,2021.04.12,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l2,songjiang,26592,2021.03.09,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l2,songjiang,24046,2020.10.04,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1994,l3,songjiang,26415,2021.05.30,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1986,l3,songjiang,27072,2021.02.18,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1986,l3,songjiang,25643,2019.04.10,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1986,l3,songjiang,19998,2016.06.24,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1994,l3,songjiang,15600,2016.05.13,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1987,l3,songjiang,16604,2016.04.22,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,18368,2016.07.30,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1986,l3,songjiang,27038,2021.08.15,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,26465,2021.11.07,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,27721,2021.09.28,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,27003,2021.07.10,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,26695,2021.05.02,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,26181,2021.03.13,上海市松江区蓝天新村,"121.253731,31.014297"
蓝天新村,1996,l3,songjiang,27792,2021.03.11,上海市松江区蓝天新村,"121.253731,31.014297"
弘公馆,2014,l2,songjiang,18594,2021.10.24,上海市松江区弘公馆,"121.327795,31.073612"
弘公馆,2012,l2,songjiang,17962,2021.08.11,上海市松江区弘公馆,"121.327795,31.073612"
弘公馆,2014,l2,songjiang,16016,2021.06.03,上海市松江区弘公馆,"121.327795,31.073612"
弘公馆,2014,l3,songjiang,26160,2016.09.18,上海市松江区弘公馆,"121.327795,31.073612"
弘公馆,2014,l1,songjiang,21522,2016.09.20,上海市松江区弘公馆,"121.327795,31.073612"
弘公馆,2014,l3,songjiang,18763,2019.08.04,上海市松江区弘公馆,"121.327795,31.073612"
万宇阳光苑,2009,l2,songjiang,31250,2021.09.21,上海市松江区万宇阳光苑,"121.316177,31.061455"
万宇阳光苑,2009,l3,songjiang,30148,2021.01.23,上海市松江区万宇阳光苑,"121.316177,31.061455"
绿地诺丁山(公寓),2011,l3,songjiang,19886,2016.03.30,上海市松江区绿地诺丁山,"121.199821,31.049524"
绿地诺丁山(公寓),2011,l3,songjiang,11139,2016.05.21,上海市松江区绿地诺丁山,"121.199821,31.049524"
绿地诺丁山(公寓),2011,l3,songjiang,34948,2015.08.06,上海市松江区绿地诺丁山,"121.199821,31.049524"
天虹四村,1996,l3,songjiang,17237,2016.01.13,上海市松江区天虹四村,"121.247185,31.030378"
天虹四村,1996,l3,songjiang,19620,2016.07.27,上海市松江区天虹四村,"121.247185,31.030378"
天虹四村,1996,l2,songjiang,331955,2018.05.14,上海市松江区天虹四村,"121.247185,31.030378"
朗庭上郡苑(公寓),2010,l3,songjiang,23255,2015.06.19,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,24049,2016.02.16,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,23124,2016.01.28,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,19862,2016.01.09,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,34356,2020.07.19,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,33695,2020.07.14,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,33431,2020.04.25,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l1,songjiang,34197,2019.07.17,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l3,songjiang,50168,2021.09.11,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l2,songjiang,50873,2021.07.13,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l5,songjiang,36214,2019.01.14,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l3,songjiang,47046,2021.05.21,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l3,songjiang,47480,2021.05.16,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l3,songjiang,45164,2021.04.10,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l3,songjiang,44939,2021.03.05,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l5,songjiang,44321,2021.02.03,上海市松江区朗庭上郡苑,"121.294937,31.149250"
朗庭上郡苑(公寓),2010,l6,songjiang,47529,2021.01.28,上海市松江区朗庭上郡苑,"121.294937,31.149250"
万科白马花园(公寓),2009,l6,songjiang,29548,2016.03.01,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2007,l1,songjiang,42067,2021.07.22,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2009,l2,songjiang,50883,2021.10.21,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2009,l2,songjiang,51165,2021.07.05,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2008,l2,songjiang,48485,2021.04.18,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2007,l2,songjiang,48226,2021.04.11,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2008,l2,songjiang,46954,2021.02.28,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2009,l2,songjiang,50214,2021.05.29,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2009,l3,songjiang,45207,2021.06.27,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2006,l2,songjiang,21587,2014.01.15,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2007,l3,songjiang,43312,2021.11.24,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2009,l3,songjiang,40699,2021.06.07,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2003,l3,songjiang,37331,2021.04.03,上海市松江区万科白马花园,"121.348701,31.091484"
万科白马花园(公寓),2006,l3,songjiang,35663,2021.03.23,上海市松江区万科白马花园,"121.348701,31.091484"
佘山新苑,1997,l1,songjiang,22113,2021.10.09,上海市松江区佘山新苑,"121.195236,31.100273"
久阳文华府邸(公寓),2008,l1,songjiang,26508,2019.02.26,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,27987,2018.01.14,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,17758,2016.01.07,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l3,songjiang,17862,2016.03.12,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2007,l2,songjiang,15703,2015.10.26,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,30711,2021.10.30,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,33294,2021.05.05,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l2,songjiang,34626,2021.11.24,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,32529,2021.07.03,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,32783,2021.06.13,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,27106,2020.08.21,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l1,songjiang,26627,2020.07.14,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l2,songjiang,30168,2021.11.20,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l2,songjiang,32918,2021.10.31,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,21348,2016.03.24,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2006,l4,songjiang,14784,2016.03.03,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2006,l4,songjiang,14784,2015.10.15,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l4,songjiang,16342,2015.08.23,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2006,l2,songjiang,37699,2021.05.11,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2008,l3,songjiang,32949,2021.01.16,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,30056,2020.10.26,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2006,l3,songjiang,28043,2020.10.25,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,29535,2019.11.19,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,33067,2021.04.04,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,33802,2021.03.12,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,32360,2021.06.15,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2005,l3,songjiang,35833,2021.06.03,上海市松江区久阳文华府邸,"121.192856,31.041756"
久阳文华府邸(公寓),2006,l3,songjiang,36535,2021.04.20,上海市松江区久阳文华府邸,"121.192856,31.041756"
佘山新天地休闲广场,2010,l1,songjiang,9247,2018.08.17,上海市松江区佘山新天地休闲广场,"121.185272,31.099825"
佘山新天地休闲广场,2010,l1,songjiang,11112,2017.04.27,上海市松江区佘山新天地休闲广场,"121.185272,31.099825"
雅鹿新苑(公寓),2012,l1,songjiang,27500,2017.12.05,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l3,songjiang,12232,2016.01.24,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l3,songjiang,12232,2015.10.17,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l1,songjiang,29688,2021.10.04,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l2,songjiang,23689,2018.10.15,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l2,songjiang,23292,2018.05.31,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l3,songjiang,17693,2016.06.23,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l4,songjiang,24232,2018.04.30,上海市松江区雅鹿新苑,"121.314560,31.070921"
雅鹿新苑(公寓),2012,l5,songjiang,24303,2019.04.29,上海市松江区雅鹿新苑,"121.314560,31.070921"
上海诗林(公寓),2004,l1,songjiang,20475,2016.03.29,上海市松江区上海诗林,"121.340194,31.132138"
上海诗林(公寓),2004,l3,songjiang,40694,2021.06.04,上海市松江区上海诗林,"121.340194,31.132138"
三星苑,2007,l1,songjiang,24049,2016.03.23,上海市松江区三星苑,"121.214943,31.036446"
三星苑,2007,l1,songjiang,19479,2016.02.02,上海市松江区三星苑,"121.214943,31.036446"
三星苑,2004,l3,songjiang,25130,2020.12.31,上海市松江区三星苑,"121.214943,31.036446"
紫东新苑,2005,l1,songjiang,21249,2016.03.12,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,16082,2015.08.11,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,30042,2020.10.23,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,22133,2016.06.29,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,23367,2016.06.27,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,21177,2016.06.24,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,23856,2016.05.05,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,22047,2016.03.30,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,21035,2016.03.28,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,21252,2016.03.23,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,18432,2016.03.26,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,16690,2016.02.22,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,17332,2016.02.03,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,16048,2015.12.18,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,14875,2015.11.08,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l5,songjiang,13914,2016.03.13,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,25154,2020.08.06,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l4,songjiang,18540,2016.08.27,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l4,songjiang,22875,2016.07.08,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l5,songjiang,16350,2016.07.28,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,32886,2021.01.20,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l2,songjiang,32662,2019.07.01,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,35212,2021.06.12,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,31050,2021.09.21,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,30589,2018.03.29,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l4,songjiang,19023,2016.08.23,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l4,songjiang,27608,2016.07.30,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l5,songjiang,20308,2016.08.28,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l3,songjiang,34888,2021.04.05,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l4,songjiang,35782,2021.02.03,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l5,songjiang,29887,2021.01.03,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l5,songjiang,26512,2018.11.02,上海市松江区紫东新苑,"121.208763,31.040693"
紫东新苑,2005,l6,songjiang,24418,2016.09.30,上海市松江区紫东新苑,"121.208763,31.040693"
五洲云景花苑,2007,l1,songjiang,22161,2016.01.28,上海市松江区五洲云景花苑,"121.312431,31.151257"
五洲云景花苑,2007,l1,songjiang,35204,2021.01.15,上海市松江区五洲云景花苑,"121.312431,31.151257"
五洲云景花苑,2007,l3,songjiang,45542,2021.03.31,上海市松江区五洲云景花苑,"121.312431,31.151257"
五洲云景花苑,2007,l4,songjiang,48485,2021.04.19,上海市松江区五洲云景花苑,"121.312431,31.151257"
五洲云景花苑,2007,l4,songjiang,42476,2020.09.18,上海市松江区五洲云景花苑,"121.312431,31.151257"
恒杰丁香花园,2007,l1,songjiang,20067,2016.01.24,上海市松江区恒杰丁香花园,"121.212723,31.039169"
恒杰丁香花园,2007,l2,songjiang,16637,2015.12.12,上海市松江区恒杰丁香花园,"121.212723,31.039169"
恒杰丁香花园,2007,l2,songjiang,13855,2015.07.17,上海市松江区恒杰丁香花园,"121.212723,31.039169"
恒杰丁香花园,2007,l2,songjiang,41354,2021.10.17,上海市松江区恒杰丁香花园,"121.212723,31.039169"
恒杰丁香花园,2007,l2,songjiang,25884,2016.08.10,上海市松江区恒杰丁香花园,"121.212723,31.039169"
恒杰丁香花园,2007,l2,songjiang,35988,2021.05.08,上海市松江区恒杰丁香花园,"121.212723,31.039169"
新虹桥首府(公寓),2011,l1,songjiang,25587,2016.01.17,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2011,l1,songjiang,39375,2020.12.07,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l2,songjiang,54340,2021.10.24,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l2,songjiang,55042,2021.03.03,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l2,songjiang,53089,2021.01.16,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2011,l1,songjiang,43497,2017.07.23,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2011,l2,songjiang,53802,2021.07.19,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l2,songjiang,58756,2021.04.15,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2011,l3,songjiang,57504,2021.02.03,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l4,songjiang,47364,2021.07.13,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l4,songjiang,44922,2020.07.03,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l3,songjiang,57609,2021.05.28,上海市松江区新虹桥首府,"121.305603,31.150429"
新虹桥首府(公寓),2015,l6,songjiang,41006,2021.02.01,上海市松江区新虹桥首府,"121.305603,31.150429"
三湘四季花城,2010,l1,songjiang,26459,2016.01.14,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2008,l1,songjiang,53580,2021.02.27,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2010,l4,songjiang,24686,2015.11.07,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2006,l2,songjiang,40776,2019.01.14,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2007,l2,songjiang,42083,2018.04.05,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2008,l3,songjiang,37200,2021.01.23,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2007,l5,songjiang,29183,2015.08.24,上海市松江区三湘四季花城,"121.228897,31.053499"
三湘四季花城,2008,l2,songjiang,50019,2021.01.16,上海市松江区三湘四季花城,"121.228897,31.053499"
