,title,build_time,price,unit_price,transaction_date,district,bedrooms
26794,名仕豪庭(公寓) 3室1厅 85.38平米,低楼层(共13层) 2012年建板楼,183,21434,2016.03.06,songjiang,l3
27026,绿洲香岛花园 4室2厅 88.55平米,低楼层(共17层) 2009年建板楼,175,19763,2015.09.22,songjiang,l4
27259,良隆园 4室2厅 85.11平米,高楼层(共6层) 2000年建板楼,177,20774,2015.05.23,songjiang,l4
27493,保利西子湾 1室0厅 104.11平米,地下室(共1层) 2010年建板楼,10,961,2016.12.04,songjiang,l1
27728,江中公寓 1室1厅 90.04平米,高楼层(共6层) 1999年建板楼,180,19992,2016.02.28,songjiang,l1
27964,晨星东区 2室2厅 91.58平米,低楼层(共6层) 2008年建板楼,191,20835,2021.03.07,songjiang,l2
28201,晨星小区 2室1厅 91.85平米,中楼层(共6层) 2004年建板楼,198,21557,2021.02.19,songjiang,l2
28439,晨星小区 2室1厅 92平米,高楼层(共6层) 2004年建板楼,172,18674,2020.12.20,songjiang,l2
28678,晨星小区 2室2厅 91.85平米,中楼层(共6层) 2004年建板楼,181,19652,2020.09.13,songjiang,l2
28918,晨星小区 2室2厅 91.85平米,高楼层(共6层) 2004年建板楼,185,20142,2020.09.04,songjiang,l2
29159,晨星东区 2室1厅 90.93平米,中楼层(共6层) 2008年建板楼,183,20126,2020.09.03,songjiang,l2
29401,晨星小区 2室1厅 92平米,高楼层(共6层) 2004年建板楼,175,19022,2020.08.22,songjiang,l2
29644,晨星小区 2室2厅 91.81平米,高楼层(共6层) 2004年建板楼,169,18408,2020.08.09,songjiang,l2
29888,晨星小区 2室2厅 91.85平米,高楼层(共6层) 2004年建板楼,173,18836,2020.07.19,songjiang,l2
30133,晨星小区 2室1厅 91.85平米,高楼层(共6层) 2004年建板楼,174,18944,2020.07.11,songjiang,l2
30379,晨星小区 2室1厅 91.63平米,高楼层(共6层) 2004年建板楼,176,19208,2020.06.25,songjiang,l2
30626,晨星小区 2室2厅 91.13平米,高楼层(共6层) 2004年建板楼,165,18107,2020.06.14,songjiang,l2
30874,晨星小区 2室1厅 91.85平米,低楼层(共6层) 2004年建板楼,170,18509,2020.05.27,songjiang,l2
31123,晨星小区 2室1厅 91.13平米,中楼层(共6层) 2004年建板楼,170,18655,2020.05.09,songjiang,l2
31373,晨星小区 2室2厅 91.13平米,低楼层(共6层) 2004年建板楼,179,19643,2020.02.29,songjiang,l2
31624,晨星小区 2室1厅 91.85平米,高楼层(共6层) 2004年建板楼,159,17257,2020.01.06,songjiang,l2
31876,祥东小区(松江) 2室2厅 101.09平米,高楼层(共6层) 2011年建板楼,167,16520,2019.12.31,songjiang,l2
32129,晨星小区 2室1厅 91.85平米,高楼层(共6层) 2004年建板楼,174,18923,2019.11.03,songjiang,l2
32383,晨星小区 2室1厅 91.81平米,中楼层(共6层) 2004年建板楼,172,18735,2019.10.17,songjiang,l2
32638,晨星小区 2室1厅 91.85平米,高楼层(共6层) 2004年建板楼,175,19053,2019.09.25,songjiang,l2
32894,晨星小区 2室2厅 91.13平米,中楼层(共6层) 2004年建板楼,169,18545,2019.09.22,songjiang,l2
33151,晨星小区 2室2厅 91.13平米,中楼层(共6层) 2004年建板楼,178,19533,2019.06.19,songjiang,l2
33409,晨星东区 2室2厅 91平米,低楼层(共6层) 2008年建板楼,183,20110,2019.06.15,songjiang,l2
33668,祥东小区(松江) 2室2厅 101.27平米,高楼层(共6层) 2011年建板楼,179,17656,2019.06.03,songjiang,l2
33928,晨星小区 2室2厅 91.85平米,高楼层(共6层) 2004年建板楼,170,18509,2019.05.02,songjiang,l2
34189,晨星小区 2室2厅 91平米,中楼层(共6层) 2004年建板楼,181,19836,2019.04.19,songjiang,l2
34451,晨星四季苑 2室2厅 94平米,高楼层(共6层) 板楼,175,18618,2019.03.21,songjiang,l2
34714,晨星小区 2室1厅 91.85平米,中楼层(共6层) 2004年建板楼,174,18944,2019.03.17,songjiang,l2
34978,江秋新苑(公寓) 2室2厅 90.43平米,低楼层(共6层) 2013年建板楼,190,21011,2019.03.11,songjiang,l2
35243,晨星小区 2室1厅 91平米,中楼层(共6层) 2004年建板楼,174,19121,2019.03.04,songjiang,l2
35509,晨星小区 3室2厅 109.95平米,高楼层(共6层) 2004年建板楼,192,17463,2020.12.26,songjiang,l3
35776,晨星小区 3室1厅 109.36平米,高楼层(共6层) 2004年建板楼,193,17649,2020.11.09,songjiang,l3
36044,晨星小区 3室1厅 109.95平米,高楼层(共6层) 2004年建板楼,191,17372,2020.11.01,songjiang,l3
36313,弘公馆 4房间2卫 97平米,低楼层(共9层) 2014年建板楼,182,18763,2019.08.04,songjiang,l3
36583,晨星小区 3室2厅 109.95平米,高楼层(共6层) 2004年建板楼,197,17918,2018.12.30,songjiang,l3
36854,平安小区 3室2厅 94平米,高楼层(共6层) 1997年建板楼,195,20745,2016.08.06,songjiang,l3
37126,蓝天新村 3室1厅 98平米,高楼层(共6层) 1996年建板楼,180,18368,2016.07.30,songjiang,l3
37399,公捷苑 3室2厅 95.14平米,高楼层(共6层) 1998年建板楼,193,20286,2016.07.14,songjiang,l3
37673,晨星小区 3室2厅 109.95平米,高楼层(共6层) 2004年建板楼,144,13097,2016.07.02,songjiang,l3
37948,保利西子湾 3室2厅 104.41平米,低楼层(共14层) 2008年建板楼,34,3243,2016.06.26,songjiang,l3
38224,荣乐小区 3室2厅 109.02平米,低楼层(共6层) 1995年建板楼,180,16511,2016.05.15,songjiang,l3
38501,海派青城 3室1厅 90.07平米,低楼层(共14层) 2011年建板楼,196,21761,2016.05.08,songjiang,l3
38779,高乐小区 3室2厅 95.3平米,中楼层(共6层) 1983年建板楼,170,17786,2016.03.24,songjiang,l3
39058,荣乐小区 3室2厅 108.56平米,中楼层(共6层) 1999年建板楼,197,18147,2016.03.21,songjiang,l3
39338,新凯二期 3室2厅 91.74平米,低楼层(共11层) 2009年建板楼,168,18259,2016.03.18,songjiang,l3
39619,新城家园 3室2厅 99.49平米,中楼层(共6层) 2010年建板楼,185,18595,2016.03.17,songjiang,l3
39901,茸南苑 3室2厅 90.55平米,高楼层(共6层) 1998年建板楼,136,14965,2016.03.17,songjiang,l3
40184,江川一村 3室1厅 95.39平米,中楼层(共6层) 1998年建板楼,169,17717,2016.03.14,songjiang,l3
40468,新凯一期 3室2厅 93.89平米,中楼层(共6层) 2008年建板楼,185,19704,2016.03.13,songjiang,l3
40753,新凯一期 3室2厅 92.63平米,高楼层(共6层) 2006年建板楼,193,20836,2016.03.13,songjiang,l3
41039,新城家园 3室2厅 99.49平米,低楼层(共6层) 2011年建板楼,179,17992,2016.03.12,songjiang,l3
41326,荣盛名邸(公寓) 3室2厅 109.66平米,中楼层(共6层) 2005年建板楼,177,16141,2016.03.07,songjiang,l3
41614,新凯一期 3室2厅 93.81平米,高楼层(共6层) 2006年建板楼,178,18975,2016.03.03,songjiang,l3
41903,沪亭小区 3室2厅 95.87平米,中楼层(共6层) 1997年建板楼,187,19506,2016.03.01,songjiang,l3
42193,新凯一期 3室2厅 92.95平米,高楼层(共6层) 2006年建板楼,164,17644,2016.02.28,songjiang,l3
42484,明丰公寓 3室2厅 106.93平米,高楼层(共7层) 2000年建板楼,192,17956,2016.02.27,songjiang,l3
42776,丽水豪庭 3室2厅 93.13平米,低楼层(共18层) 2006年建板楼,170,18255,2016.02.26,songjiang,l3
43069,新凯一期 3室2厅 93.81平米,中楼层(共6层) 2006年建板楼,180,19188,2016.02.24,songjiang,l3
43363,新理想花园 3室1厅 91平米,低楼层(共14层) 2006年建板楼,173,19011,2016.02.22,songjiang,l3
43658,沪亭苑 3室2厅 103.09平米,低楼层(共6层) 1983年建板楼,199,19304,2016.02.21,songjiang,l3
43954,山水景苑 4室3厅 98.73平米,高楼层(共5层) 2006年建板楼,180,18232,2015.05.11,songjiang,l4
44251,佘山假日半岛 3房间1卫 119.84平米,中楼层(共11层) 2011年建塔楼,123,10264,2016.02.28,songjiang,l2
44549,松云水苑(公寓) 2室2厅 112.44平米,中楼层(共6层) 2005年建板楼,189,16809,2015.12.13,songjiang,l2
44848,恒杰丁香花园 2室2厅 111.8平米,中楼层(共11层) 2007年建板楼,186,16637,2015.12.12,songjiang,l2
45148,松云水苑(公寓) 2室2厅 114.38平米,低楼层(共14层) 2005年建板楼,173,15126,2015.12.12,songjiang,l2
45449,松云水苑(公寓) 2室2厅 125.89平米,高楼层(共24层) 2005年建板楼,196,15570,2015.11.29,songjiang,l2
45751,松云水苑(公寓) 2室2厅 114.38平米,中楼层(共14层) 2005年建板楼,198,17311,2015.11.12,songjiang,l2
46054,松云水苑(公寓) 2室2厅 125.89平米,低楼层(共14层) 2005年建板楼,155,12313,2015.10.29,songjiang,l2
46358,松云水苑(公寓) 2室2厅 125.89平米,低楼层(共24层) 2005年建板楼,183,14537,2015.10.29,songjiang,l2
46663,久阳文华府邸(公寓) 2室2厅 114.63平米,中楼层(共22层) 2007年建板楼,180,15703,2015.10.26,songjiang,l2
46969,莱顿小城 2室2厅 120.11平米,低楼层(共16层) 2007年建板楼,198,16485,2015.09.07,songjiang,l2
47276,松云水苑(公寓) 2室2厅 119.2平米,高楼层(共14层) 2005年建板楼,185,15521,2015.08.29,songjiang,l2
47584,紫东新苑 2室2厅 121.26平米,中楼层(共7层) 2005年建板楼,195,16082,2015.08.11,songjiang,l2
47893,恒杰丁香花园 2室2厅 115.49平米,低楼层(共11层) 2007年建板楼,160,13855,2015.07.17,songjiang,l2
48203,莱顿小城 2室2厅 118.48平米,中楼层(共18层) 2007年建板楼,192,16206,2015.06.26,songjiang,l2
48514,海德名园(公寓) 2室2厅 116.31平米,低楼层(共6层) 2005年建板楼,121,10404,2015.06.14,songjiang,l2
48826,晨星小区 3室1厅 110平米,高楼层(共6层) 2004年建板楼,192,17455,2020.11.15,songjiang,l3
49139,晨星小区 3室2厅 110.22平米,中楼层(共6层) 2004年建板楼,196,17783,2020.09.02,songjiang,l3
49453,晨星东区 3室2厅 115.98平米,低楼层(共6层) 2008年建板楼,195,16814,2020.08.17,songjiang,l3
49768,晨星东区 3室2厅 117.85平米,高楼层(共6层) 2008年建板楼,194,16462,2020.08.03,songjiang,l3
50084,绿地蔷薇九里(别墅) 3室2厅 114平米,低楼层(共3层) 2010年建板楼,5,439,2020.05.04,songjiang,l3
50401,晨星小区 3室1厅 110.17平米,高楼层(共6层) 2004年建板楼,186,16883,2020.03.15,songjiang,l3
50719,晨星小区 3室2厅 110.22平米,高楼层(共6层) 2004年建板楼,191,17329,2020.03.13,songjiang,l3
51038,晨星小区 3室2厅 110.22平米,高楼层(共6层) 2004年建板楼,199,18055,2019.09.09,songjiang,l3
51358,晨星小区 3室2厅 110.17平米,高楼层(共6层) 2004年建板楼,194,17591,2019.06.08,songjiang,l3
51679,晨星小区 3室2厅 110平米,高楼层(共6层) 2004年建板楼,199,18091,2019.05.27,songjiang,l3
52001,晨星小区 3室2厅 110.17平米,高楼层(共6层) 2004年建板楼,193,17501,2019.05.02,songjiang,l3
52324,晨星小区 3室1厅 110平米,高楼层(共6层) 2004年建板楼,192,17455,2019.03.11,songjiang,l3
52648,晨星东区 3室1厅 115.98平米,高楼层(共6层) 2008年建板楼,194,16710,2016.08.25,songjiang,l3
52973,晨星小区 3室2厅 110.22平米,高楼层(共6层) 2004年建板楼,171,15515,2016.07.28,songjiang,l3
53299,晨星小区 3室2厅 110.22平米,低楼层(共6层) 2004年建板楼,175,15878,2016.07.26,songjiang,l3
53626,绿地诺丁山(公寓) 3室2厅 123平米,低楼层(共11层) 2011年建板楼,137,11139,2016.05.21,songjiang,l3
53954,维罗纳贵都 3室2厅 120平米,低楼层(共6层) 2008年建板楼,193,16042,2016.04.17,songjiang,l3
54283,华中公寓 3室1厅 115.3平米,低楼层(共6层) 1997年建板楼,167,14484,2016.03.19,songjiang,l3
54613,江诚苑 3室2厅 121.72平米,中楼层(共6层) 1998年建板楼,180,14789,2016.03.11,songjiang,l3
54944,华中公寓 3室1厅 115.3平米,高楼层(共6层) 1997年建板楼,158,13704,2016.03.06,songjiang,l3
55276,复地翠堤苑(公寓) 3室2厅 110.4平米,低楼层(共11层) 2006年建板楼,193,17482,2016.03.05,songjiang,l3
55609,华中公寓 3室2厅 115.3平米,高楼层(共6层) 1997年建板楼,178,15438,2016.03.01,songjiang,l3
55943,复地翠堤苑(公寓) 3室2厅 111.53平米,低楼层(共11层) 2006年建板楼,190,17036,2016.02.28,songjiang,l3
56278,复地翠堤苑(公寓) 3室2厅 110.36平米,中楼层(共11层) 2006年建板楼,191,17307,2016.02.15,songjiang,l3
56614,华中公寓 3室2厅 117.06平米,低楼层(共6层) 1997年建板楼,175,14950,2016.02.04,songjiang,l3
56951,荣乐水岸 3室2厅 118.35平米,低楼层(共6层) 2009年建板楼,194,16350,2016.02.01,songjiang,l3
57289,丽水豪庭 3室2厅 127.5平米,高楼层(共12层) 2006年建板楼,198,15491,2016.01.20,songjiang,l3
57628,茸平苑 3室2厅 123.24平米,高楼层(共6层) 2005年建板楼,197,15986,2016.01.17,songjiang,l3
57968,绿叶小区(松江) 3室2厅 122.32平米,中楼层(共6层) 1978年建板楼,186,15207,2016.01.04,songjiang,l3
58309,江诚苑 3室2厅 126.13平米,低楼层(共6层) 1998年建板楼,170,13479,2015.12.31,songjiang,l3
58651,安琪花苑(公寓) 3室2厅 148.65平米,低楼层(共14层) 2009年建板楼,196,13186,2016.01.26,songjiang,l3
58994,雅鹿新苑(公寓) 3室2厅 137.35平米,中楼层(共11层) 2012年建板楼,168,12232,2016.01.24,songjiang,l3
59338,安琪花苑(公寓) 3室2厅 148.65平米,低楼层(共14层) 2009年建板楼,190,12782,2016.01.20,songjiang,l3
59683,绿波苑 3室2厅 136.08平米,中楼层(共5层) 2003年建板楼,197,14477,2015.12.23,songjiang,l3
60029,绿波景园 3室2厅 135平米,低楼层(共11层) 2015年建板楼,184,13630,2015.12.07,songjiang,l3
60376,安琪花苑(公寓) 3室2厅 148.48平米,低楼层(共14层) 2009年建板楼,186,12527,2015.12.05,songjiang,l3
60724,雅鹿新苑(公寓) 3室2厅 137.35平米,高楼层(共11层) 2012年建板楼,168,12232,2015.10.17,songjiang,l3
61073,安琪花苑(公寓) 3室2厅 148.65平米,低楼层(共14层) 2009年建板楼,180,12109,2015.07.11,songjiang,l3
61423,亭汇花苑 3室2厅 130平米,中楼层(共6层) 2004年建板楼,168,12924,2012.04.29,songjiang,l3
61774,泊兰花苑 6室3厅 131平米,高楼层(共6层) 暂无数据,161,12291,2018.07.28,songjiang,l6
62126,雅仕居(别墅) 1室0厅 254.52平米,低楼层(共3层) 1999年建板楼,193,7564,2013.08.05,songjiang,l1
62479,星辰园(公寓) 3室2厅 155平米,中楼层(共27层) 2006年建板楼,159,10259,2013.01.29,songjiang,l3
62833,红墅1858(别墅) 4室2厅 173.91平米,低楼层(共3层) 2011年建板楼,10,576,2016.08.30,songjiang,l4
63188,泰晤士小镇(公寓) 4室2厅 198.25平米,低楼层(共3层) 2006年建板楼,100,5045,2016.01.31,songjiang,l4
63544,复地爱伦坡 4室3厅 269.46平米,低楼层(共2层) 2004年建板楼,150,5567,2013.04.12,songjiang,l4
63901,青春驿站 1室1厅 41.74平米,中楼层(共11层) 2007年建板楼,202,48395,2021.11.11,songjiang,l1
64259,九亭中心 2房间1卫 44.76平米,中楼层(共12层) 2018年建板楼,225,50269,2021.07.06,songjiang,l1
64618,青春驿站 1室1厅 41.2平米,中楼层(共16层) 2007年建板楼,225,54612,2021.05.16,songjiang,l1
64978,青春驿站 1室1厅 41.15平米,中楼层(共16层) 2007年建板楼,224,54435,2021.05.05,songjiang,l1
65339,青春驿站 1室1厅 40.21平米,低楼层(共15层) 2007年建板楼,220,54713,2021.05.04,songjiang,l1
65701,青春驿站 1室1厅 42.74平米,低楼层(共12层) 2007年建板楼,214,50071,2021.04.23,songjiang,l1
66064,青春驿站 1室1厅 40.74平米,高楼层(共16层) 板楼,220,54001,2021.04.18,songjiang,l1
66428,青春驿站 1室1厅 40.9平米,低楼层(共13层) 2007年建板楼,211,51590,2021.04.15,songjiang,l1
66793,青春驿站 1室1厅 40.61平米,中楼层(共13层) 2007年建板楼,214,52697,2021.04.11,songjiang,l1
67159,绿地云峰名邸(公寓) 1室1厅 48.97平米,中楼层(共10层) 2010年建板楼,224,45743,2021.03.28,songjiang,l1
67526,绿地云峰名邸(公寓) 1室1厅 49.07平米,高楼层(共10层) 2010年建板楼,207,42185,2021.03.20,songjiang,l1
67894,青春驿站 1室1厅 40.21平米,中楼层(共15层) 2007年建板楼,210,52226,2021.03.07,songjiang,l1
68263,青春驿站 1室1厅 40.05平米,高楼层(共15层) 2007年建板楼,215,53683,2021.03.04,songjiang,l1
68633,青春驿站 1室1厅 40.62平米,高楼层(共15层) 2007年建板楼,208,51207,2021.01.24,songjiang,l1
69004,新凯二期 1室1厅 46.71平米,中楼层(共6层) 2010年建板楼,200,42818,2021.01.14,songjiang,l1
69376,青春驿站 1室1厅 45平米,中楼层(共13层) 2007年建板楼,210,46667,2020.04.05,songjiang,l1
69749,青春驿站 1室1厅 44.32平米,中楼层(共13层) 2007年建板楼,217,48963,2020.04.04,songjiang,l1
70123,青春驿站 1室1厅 44.49平米,低楼层(共16层) 2007年建板楼,206,46303,2019.07.26,songjiang,l1
70498,青春驿站 1室2厅 43.85平米,低楼层(共15层) 2007年建板楼,204,46409,2019.06.27,songjiang,l1
70874,青春驿站 1室1厅 44.05平米,高楼层(共15层) 2007年建塔楼,210,47674,2019.03.10,songjiang,l1
71251,青春驿站 1室1厅 41平米,高楼层(共15层) 塔楼,203,49513,2018.07.30,songjiang,l1
71629,青春驿站 1室1厅 40.24平米,中楼层(共15层) 2007年建塔楼,200,49702,2018.07.22,songjiang,l1
72008,青春驿站 1室1厅 40.81平米,低楼层(共15层) 2007年建塔楼,200,49008,2018.05.24,songjiang,l1
72388,青春驿站 1室1厅 42.06平米,中楼层(共11层) 2007年建板楼,204,48503,2018.05.16,songjiang,l1
72769,青春驿站 1室1厅 44.38平米,中楼层(共15层) 2007年建塔楼,227,51150,2018.05.16,songjiang,l1
73151,青春驿站 1室1厅 40.74平米,高楼层(共15层) 2007年建塔楼,201,49338,2018.05.16,songjiang,l1
73534,青春驿站 1室1厅 40.53平米,高楼层(共15层) 2007年建塔楼,200,49347,2018.05.02,songjiang,l1
73918,青春驿站 1室1厅 42平米,高楼层(共15层) 2007年建塔楼,200,47620,2018.04.01,songjiang,l1
74303,青春驿站 1室1厅 44.38平米,高楼层(共12层) 2007年建塔楼,211,47544,2018.04.01,songjiang,l1
74689,青春驿站 1室1厅 40.21平米,低楼层(共15层) 2007年建塔楼,205,50983,2018.03.30,songjiang,l1
75076,绿地云峰名邸(公寓) 2室1厅 49.04平米,高楼层(共10层) 2010年建板楼,230,46901,2020.03.14,songjiang,l2
75464,青春驿站 2室1厅 40.95平米,中楼层(共13层) 2007年建板楼,200,48841,2018.04.20,songjiang,l2
75853,青春驿站 2室1厅 41.25平米,中楼层(共15层) 2007年建塔楼,208,50425,2017.11.19,songjiang,l2
76243,人乐一村 2室1厅 49.3平米,低楼层(共6层) 1981年建板楼,215,43510,2017.04.15,songjiang,l2
76634,上海青年城 4房间1卫 46.54平米,中楼层(共19层) 2009年建塔楼,203,43511,2017.03.14,songjiang,l2
77026,上海青年城 4房间1卫 46.75平米,高楼层(共17层) 2009年建塔楼,202,43209,2016.12.24,songjiang,l2
77419,云润家园 2室1厅 37.88平米,高楼层(共14层) 2006年建板楼,208,54911,2016.09.13,songjiang,l2
77813,牡丹逸庭 1室1厅 53.12平米,中楼层(共11层) 2012年建板楼,200,37651,2021.11.20,songjiang,l1
78208,中大九里德(公寓) 1室0厅 51.3平米,高楼层(共15层) 2008年建塔楼,220,42885,2021.11.06,songjiang,l1
78604,雅鹿新苑(公寓) 1室1厅 62平米,高楼层(共17层) 塔楼,206,33226,2021.11.05,songjiang,l1
79001,新凯城枫景苑 1室1厅 53.61平米,中楼层(共18层) 2013年建板塔结合,220,41038,2021.10.30,songjiang,l1
79399,久阳文华府邸(公寓) 1室1厅 68.38平米,低楼层(共15层) 2008年建塔楼,210,30711,2021.10.30,songjiang,l1
79798,华亭新家银杏苑 1室1厅 60.22平米,低楼层(共6层) 2006年建板楼,217,36035,2021.10.20,songjiang,l1
80198,泗泾新苑 1室1厅 59.91平米,低楼层(共15层) 板楼,264,43983,2021.10.17,songjiang,l1
80599,古楼新苑 1室1厅 65.4平米,中楼层(共14层) 2013年建板楼,231,35322,2021.10.16,songjiang,l1
81001,雅鹿新苑(公寓) 1室1厅 68.38平米,低楼层(共6层) 2012年建板楼,203,29688,2021.10.04,songjiang,l1
