title,build_time,price,unit_price,transaction_date,district,bedrooms
云松华庭 2室2厅 103.49平米,低楼层(共11层) 2008年建板楼,167,16137,2020.12.02,pudong,l2
书院一号公寓 2室1厅 93.72平米,中楼层(共11层) 2009年建板楼,182,19345,2020.11.28,pudong,l2
海芦镜湖苑 3室2厅 103.12平米,中楼层(共11层) 2008年建板楼,195,18911,2021.10.24,pudong,l3
云树仁居 3室2厅 101.49平米,低楼层(共6层) 2008年建板楼,193,19017,2021.10.14,pudong,l3
新舒苑 3室2厅 104.6平米,中楼层(共4层) 2007年建板楼,199,18978,2021.09.22,pudong,l3
新舒苑 3室2厅 103.57平米,高楼层(共6层) 2006年建板楼,186,17959,2021.04.24,pudong,l3
新舒苑 3室2厅 103.56平米,高楼层(共6层) 2007年建板楼,195,18830,2021.04.09,pudong,l3
丽泽菊清苑 3室2厅 101平米,低楼层(共13层) 2010年建板楼,187,18496,2021.02.18,pudong,l3
云松翠庭 3室1厅 101.79平米,低楼层(共4层) 2008年建板楼,187,18332,2021.01.18,pudong,l3
丽泽兰馨苑 3室2厅 102.45平米,中楼层(共6层) 2008年建板楼,181,17648,2021.01.11,pudong,l3
新舒苑 3室2厅 103.26平米,中楼层(共5层) 2007年建板楼,193,18691,2021.01.02,pudong,l3
云树仁居 3室2厅 101.49平米,低楼层(共6层) 2008年建板楼,180,17736,2020.12.27,pudong,l3
丽泽荷亭苑 3室2厅 102.7平米,高楼层(共6层) 2009年建板楼,177,17235,2020.12.04,pudong,l3
云锦雅苑 3室2厅 104.22平米,高楼层(共6层) 2006年建板楼,176,16888,2020.12.04,pudong,l3
丽泽荷亭苑 3室2厅 102.96平米,中楼层(共5层) 2009年建板楼,172,16706,2020.11.22,pudong,l3
云锦名苑 3室2厅 104.4平米,中楼层(共6层) 2006年建板楼,199,19062,2020.10.20,pudong,l3
新舒苑 3室2厅 103.57平米,低楼层(共6层) 2006年建板楼,180,17380,2020.10.19,pudong,l3
丽泽荷亭苑 3室2厅 102.7平米,高楼层(共6层) 2009年建板楼,179,17430,2020.10.17,pudong,l3
丽泽梅傲苑 3室2厅 101平米,低楼层(共12层) 2011年建板楼,181,17921,2020.10.14,pudong,l3
新舒苑 3室2厅 103.56平米,中楼层(共6层) 2007年建板楼,185,17865,2020.10.03,pudong,l3
丽泽菊清苑 3室2厅 100.43平米,低楼层(共12层) 2010年建板楼,175,17426,2020.10.03,pudong,l3
新舒苑 3室2厅 103.35平米,高楼层(共6层) 2006年建板楼,171,16546,2020.09.12,pudong,l3
丽泽荷亭苑 3室1厅 103.19平米,中楼层(共5层) 2009年建板楼,175,16960,2020.09.12,pudong,l3
丽泽兰馨苑 3室2厅 102.7平米,中楼层(共5层) 2008年建板楼,172,16748,2020.09.03,pudong,l3
丽泽菊清苑 3室2厅 100.5平米,高楼层(共12层) 2010年建板楼,186,18498,2020.08.16,pudong,l3
云锦名苑 3室2厅 105.13平米,中楼层(共6层) 2006年建板楼,195,18549,2020.08.14,pudong,l3
丽泽菊清苑 3室2厅 100.43平米,高楼层(共12层) 2010年建板楼,194,19317,2020.08.02,pudong,l3
清风雅苑 3室2厅 100.9平米,高楼层(共6层) 2009年建板楼,182,18038,2020.07.27,pudong,l3
丽泽兰馨苑 3室2厅 101.86平米,中楼层(共6层) 2008年建板楼,172,16886,2020.07.27,pudong,l3
丽泽兰馨苑 3室2厅 102.28平米,低楼层(共6层) 2008年建板楼,190,18499,2020.06.05,pudong,l3
新舒苑 3室2厅 103平米,低楼层(共6层) 2007年建板楼,178,17282,2020.06.02,pudong,l3
新川路742弄 4室1厅 100平米,低楼层(共5层) 1994年建板楼,185,18500,2015.12.26,pudong,l4
东方城市花园(二期) 2室2厅 114.6平米,高楼层(共30层) 2005年建板楼,20,1746,2016.09.23,pudong,l2
泥城路12弄 2室2厅 118.39平米,高楼层(共6层) 2007年建板楼,160,13515,2016.09.13,pudong,l2
泥城路12弄 2室2厅 118.39平米,中楼层(共6层) 2007年建板楼,125,10517,2016.08.27,pudong,l2
丹桂佳苑 2室2厅 111.29平米,高楼层(共6层) 2008年建板楼,191,17145,2016.07.20,pudong,l2
艺泰安邦 2室2厅 110.36平米,中楼层(共11层) 2008年建板楼,190,17217,2016.02.29,pudong,l2
泥城路12弄 2室2厅 117.61平米,高楼层(共5层) 2005年建板楼,95,8078,2015.12.20,pudong,l2
东方听潮豪园 2室2厅 117.74平米,低楼层(共13层) 2008年建板楼,185,15713,2015.12.17,pudong,l2
新育公寓 2室2厅 111平米,高楼层(共6层) 1998年建板楼,195,17523,2015.10.07,pudong,l2
爱家亚洲花园 2室2厅 114.63平米,高楼层(共22层) 2004年建板楼,165,14395,2014.12.11,pudong,l2
上海绿城 2室2厅 126.98平米,中楼层(共12层) 2004年建板楼,90,7088,2014.05.28,pudong,l2
云锦雅苑 3室2厅 112.11平米,高楼层(共6层) 2006年建板楼,194,17305,2021.04.11,pudong,l3
云锦名苑 3室2厅 112.11平米,高楼层(共6层) 2006年建板楼,188,16770,2021.04.04,pudong,l3
万祥馨苑 3室2厅 120.58平米,高楼层(共6层) 2006年建板楼,195,16172,2021.03.27,pudong,l3
新舒苑 3室2厅 124.13平米,高楼层(共6层) 2006年建板楼,200,16040,2021.03.14,pudong,l3
新舒苑 3室2厅 121.86平米,低楼层(共6层) 2007年建板楼,195,16002,2020.12.09,pudong,l3
新舒苑 3室2厅 123.49平米,高楼层(共5层) 2006年建板楼,199,16115,2020.12.06,pudong,l3
祥安竹苑 3室2厅 118.94平米,低楼层(共6层) 2008年建板楼,180,15134,2020.11.09,pudong,l3
德盈佳园 3室1厅 111.98平米,低楼层(共6层) 2008年建板楼,199,17772,2020.09.25,pudong,l3
丽泽梅傲苑 3室2厅 129.24平米,低楼层(共6层) 2011年建板楼,198,15321,2020.07.26,pudong,l3
云帆名苑 3室2厅 119.78平米,高楼层(共6层) 2007年建板楼,186,15529,2020.07.19,pudong,l3
新舒苑 3室2厅 121.67平米,中楼层(共6层) 2007年建板楼,193,15863,2020.07.05,pudong,l3
新舒苑 3室2厅 124.57平米,中楼层(共4层) 2007年建板楼,197,15815,2020.06.22,pudong,l3
万祥馨苑 3室2厅 120.58平米,高楼层(共6层) 2006年建板楼,188,15534,2020.05.05,pudong,l3
祥安菊苑 3室2厅 126.58平米,低楼层(共11层) 2008年建板楼,192,15169,2020.04.27,pudong,l3
德盈佳园 3室2厅 116.17平米,低楼层(共11层) 2008年建板楼,190,16356,2020.04.15,pudong,l3
祥安菊苑 3室2厅 120.24平米,高楼层(共6层) 2008年建板楼,170,14139,2020.03.27,pudong,l3
丽泽荷亭苑 3室2厅 122.94平米,高楼层(共5层) 2009年建板楼,199,16187,2020.02.29,pudong,l3
万祥馨苑 3室2厅 120.58平米,高楼层(共6层) 2006年建板楼,180,14928,2020.02.23,pudong,l3
云帆佳苑 3室2厅 119.78平米,高楼层(共6层) 2007年建板楼,192,16030,2020.01.19,pudong,l3
云锦新苑 3室2厅 110.76平米,高楼层(共6层) 2006年建板楼,185,16703,2019.08.26,pudong,l3
汇民锦苑 3室2厅 112.26平米,高楼层(共16层) 2016年建板楼,170,15144,2019.08.16,pudong,l3
新舒苑 3室2厅 125平米,中楼层(共5层) 2007年建板楼,187,14960,2019.08.14,pudong,l3
新舒苑 3室2厅 121.67平米,中楼层(共6层) 2007年建板楼,177,14548,2019.08.10,pudong,l3
祥安梅苑 3室2厅 116.99平米,高楼层(共4层) 2008年建板楼,191,16327,2019.05.27,pudong,l3
新舒苑 3室2厅 121.88平米,中楼层(共5层) 2006年建板楼,189,15508,2019.03.03,pudong,l3
新舒苑 3室2厅 124平米,低楼层(共6层) 2007年建板楼,184,14799,2019.01.28,pudong,l3
云锦名苑 3室2厅 129.84平米,高楼层(共6层) 2006年建板楼,156,11992,2019.01.27,pudong,l3
云锦名苑 3室2厅 129.84平米,高楼层(共6层) 2006年建板楼,154,11861,2019.01.20,pudong,l3
云锦名苑 3室2厅 114.64平米,中楼层(共4层) 2006年建板楼,165,14393,2019.01.20,pudong,l3
丽泽梅傲苑 3室2厅 115平米,高楼层(共6层) 2011年建板楼,160,13914,2018.12.13,pudong,l3
丽泽梅傲苑 4室2厅 115.39平米,低楼层(共12层) 2011年建板楼,185,16033,2017.01.11,pudong,l4
丽泽荷亭苑 4室2厅 124.25平米,中楼层(共6层) 2009年建板楼,115,9256,2016.07.23,pudong,l4
蓝色城邦(公寓) 2室2厅 140平米,低楼层(共12层) 2010年建板楼,162,11572,2018.12.25,pudong,l2
蓝色城邦(公寓) 2室2厅 136.47平米,高楼层(共12层) 2010年建板楼,179,13117,2016.05.06,pudong,l2
城中花园 3室2厅 142.84平米,低楼层(共16层) 2006年建板楼,40,2801,2021.09.22,pudong,l3
德盈佳园 3室2厅 140.88平米,低楼层(共11层) 2008年建板楼,196,13913,2020.06.06,pudong,l3
云锦雅苑 3室2厅 131.25平米,高楼层(共6层) 2006年建板楼,150,11429,2019.04.21,pudong,l3
泥城苑 3室1厅 131.63平米,低楼层(共12层) 2013年建板楼,171,12991,2019.03.06,pudong,l3
新芦苑 3室2厅 134.35平米,高楼层(共6层) 2006年建板楼,180,13398,2016.09.02,pudong,l3
环球翡翠湾花园(公寓) 3室2厅 135.71平米,高楼层(共18层) 2006年建板楼,30,2211,2016.08.27,pudong,l3
美芦苑 3室2厅 142.8平米,低楼层(共1层) 2001年建板楼,165,11555,2016.08.27,pudong,l3
云锦雅苑 3室2厅 131.25平米,高楼层(共6层) 2006年建板楼,110,8381,2016.08.16,pudong,l3
德盈佳园 3室2厅 130.49平米,高楼层(共11层) 2008年建板楼,182,13948,2016.06.08,pudong,l3
德盈佳园 3室2厅 130平米,低楼层(共14层) 2008年建板楼,173,13308,2016.04.29,pudong,l3
泥城苑 3室2厅 130.76平米,高楼层(共11层) 2013年建板楼,177,13537,2016.04.09,pudong,l3
桃李园小区 3室2厅 130.93平米,低楼层(共6层) 2003年建板楼,180,13748,2016.03.27,pudong,l3
泥城苑 3室2厅 131.34平米,中楼层(共12层) 2013年建板楼,131,9975,2016.01.17,pudong,l3
东港花苑三村 3室2厅 140.17平米,低楼层(共6层) 2007年建板楼,169,12057,2016.01.03,pudong,l3
东港花苑三村 3室2厅 141.58平米,中楼层(共6层) 2007年建板楼,195,13774,2016.01.03,pudong,l3
艺泰安邦 3室2厅 131.71平米,低楼层(共17层) 2007年建板楼,174,13211,2015.12.07,pudong,l3
保康大厦 3室2厅 136.55平米,中楼层(共12层) 1996年建塔楼,198,14501,2015.11.30,pudong,l3
锦绣华庭 3室2厅 142.95平米,中楼层(共16层) 2004年建板楼,150,10494,2014.01.10,pudong,l3
汇丽苑 3室2厅 132.65平米,高楼层(共12层) 2005年建板楼,197,14814,2013.01.16,pudong,l3
蓝色城邦(公寓) 2室1厅 173.06平米,低楼层(共12层) 2010年建板楼,183,10575,2019.01.31,pudong,l2
当代清水园 3室2厅 150.9平米,低楼层(共30层) 2005年建板楼,12,796,2019.12.15,pudong,l3
仁恒河滨城(三期) 3室2厅 150.83平米,中楼层(共30层) 2008年建板楼,50,3315,2013.12.27,pudong,l3
山水国际 3室2厅 151.38平米,低楼层(共28层) 2006年建板楼,6,397,2012.11.28,pudong,l3
陆家嘴国际华城 3室2厅 206.08平米,低楼层(共36层) 2005年建板楼,36,1747,2012.02.23,pudong,l3
南湾新村 4室2厅 156平米,高楼层(共6层) 1998年建板楼,155,9936,2019.05.07,pudong,l4
阳光国际公寓 4室1厅 181.57平米,中楼层(共9层) 2005年建板楼,20,1102,2018.08.04,pudong,l4
云帆花苑 4室2厅 161.59平米,低楼层(共4层) 2008年建板楼,175,10830,2016.08.24,pudong,l4
丽泽兰馨苑 4室2厅 162.14平米,高楼层(共6层) 2008年建板楼,130,8018,2016.07.31,pudong,l4
万科金色里程(别墅) 4室2厅 355平米,低楼层(共4层) 2009年建板楼,28,789,2016.03.21,pudong,l4
新舒苑 4室2厅 164.97平米,中楼层(共6层) 2006年建板楼,115,6941,2015.09.20,pudong,l4
东郊华庭 5室2厅 373平米,低楼层(共3层) 2006年建板楼,18,483,2013.07.07,pudong,l5
九间堂 7室4厅 732平米,低楼层(共2层) 2006年建板楼,50,684,2015.09.17,pudong,l6
凌四小区 1室0厅 32.26平米,高楼层(共6层) 1987年建板楼,243,75171,2021.12.30,pudong,l1
齐二小区 1室1厅 42.91平米,中楼层(共6层) 1995年建板楼,279,65020,2021.11.25,pudong,l1
航运小区 1室1厅 38.06平米,低楼层(共6层) 1992年建板楼,268,70416,2021.11.25,pudong,l1
临河小区 1室1厅 45.51平米,中楼层(共6层) 1993年建板楼,220,48232,2021.11.23,pudong,l1
罗山三村 1室1厅 45.99平米,高楼层(共6层) 1996年建板楼,280,60883,2021.11.22,pudong,l1
上钢三村 1室1厅 45.96平米,低楼层(共3层) 1989年建板楼,278,60379,2021.11.17,pudong,l1
上南六村 1室1厅 35.45平米,高楼层(共6层) 1986年建板楼,248,69958,2021.11.14,pudong,l1
宁阳小区 1室1厅 38.18平米,高楼层(共6层) 1988年建板楼,257,67313,2021.11.14,pudong,l1
宁阳小区 1室1厅 35.34平米,低楼层(共7层) 1993年建板楼,212,59989,2021.11.14,pudong,l1
德州四村 1室1厅 37平米,低楼层(共6层) 1987年建板楼,233,62973,2021.11.12,pudong,l1
胶南小区 1室1厅 33.95平米,低楼层(共6层) 1985年建板楼,228,67158,2021.11.08,pudong,l1
阳光苑民同路10弄40弄 1室1厅 47.28平米,高楼层(共6层) 1994年建板楼,216,45580,2021.11.07,pudong,l1
港机新村 1室1厅 36.23平米,高楼层(共6层) 1983年建板楼,215,59344,2021.11.01,pudong,l1
上南六村 1室1厅 41.5平米,高楼层(共6层) 1985年建板楼,284,68434,2021.10.31,pudong,l1
上钢七村 1室1厅 36.21平米,高楼层(共6层) 1983年建板楼,233,64209,2021.10.31,pudong,l1
西三里桥路9弄 1室1厅 37.85平米,中楼层(共6层) 1988年建板楼,231,61031,2021.10.30,pudong,l1
德州七村 1室1厅 42.37平米,高楼层(共6层) 1992年建板楼,261,61483,2021.10.30,pudong,l1
昌四小区 1室1厅 46.87平米,中楼层(共6层) 1996年建板楼,299,63794,2021.10.29,pudong,l1
罗山三村 1室1厅 48.59平米,中楼层(共6层) 1994年建板楼,296,60918,2021.10.27,pudong,l1
德州二村 1室0厅 33.34平米,高楼层(共4层) 1984年建板楼,212,63588,2021.10.25,pudong,l1
上南十村 1室1厅 45平米,高楼层(共5层) 1989年建板楼,275,61112,2021.10.25,pudong,l1
济阳三村 1室1厅 45.59平米,中楼层(共6层) 1993年建板楼,268,58785,2021.10.24,pudong,l1
宁阳小区 1室0厅 30.79平米,高楼层(共6层) 1993年建板楼,214,69341,2021.10.24,pudong,l1
昌七小区 1室1厅 43.55平米,低楼层(共6层) 1996年建板楼,277,63606,2021.10.23,pudong,l1
绿川新苑 1室1厅 49.76平米,低楼层(共6层) 1996年建板楼,285,57175,2021.10.18,pudong,l1
临沂八村 1室1厅 39.39平米,高楼层(共6层) 1989年建板楼,225,57122,2021.10.18,pudong,l1
上钢六村 1室1厅 35.67平米,高楼层(共6层) 1984年建板楼,239,66891,2021.10.17,pudong,l1
南新二村 1室1厅 45.62平米,高楼层(共6层) 1998年建板楼,235,51513,2021.10.16,pudong,l1
由由四村 1室0厅 35平米,低楼层(共6层) 1997年建板楼,230,65715,2021.10.16,pudong,l1
微山二村 1室1厅 36.13平米,中楼层(共6层) 1984年建板楼,271,75007,2021.10.16,pudong,l1
济阳三村 2室1厅 48.2平米,高楼层(共6层) 1985年建板楼,299,62034,2021.10.21,pudong,l2
盛大天地青春里2.0 4房间2卫 44.91平米,中楼层(共13层) 2016年建塔楼,210,46761,2021.07.22,pudong,l2
临沂二村 2室1厅 39.77平米,高楼层(共6层) 1986年建板楼,266,66885,2021.07.04,pudong,l2
联丰新苑 2室1厅 45.68平米,中楼层(共7层) 1995年建板楼,283,61953,2021.06.19,pudong,l2
昌四小区 2室0厅 45.35平米,高楼层(共6层) 1996年建板楼,293,64609,2021.06.09,pudong,l2
南码头路193弄 2室1厅 48.06平米,中楼层(共6层) 1983年建板楼,290,60342,2021.06.05,pudong,l2
东南二村 2室1厅 49.46平米,中楼层(共5层) 1986年建板楼,208,42055,2021.05.07,pudong,l2
沂南路54弄 2室1厅 47.7平米,中楼层(共6层) 1981年建板楼,278,58281,2021.04.24,pudong,l2
东三小区 2室1厅 47.47平米,高楼层(共6层) 1979年建板楼,283,59617,2021.04.20,pudong,l2
绿川新苑 2室1厅 49.78平米,中楼层(共6层) 1996年建板楼,280,56248,2021.04.16,pudong,l2
临沂一村 2室1厅 39.32平米,高楼层(共6层) 1986年建板楼,262,66633,2021.03.31,pudong,l2
金杨新村三街坊 2室1厅 44.56平米,高楼层(共6层) 1995年建板楼,284,63735,2021.03.27,pudong,l2
海防新村 2室1厅 44.93平米,中楼层(共6层) 1982年建板楼,293,65213,2021.03.17,pudong,l2
园西二居 2室1厅 45.03平米,低楼层(共5层) 1989年建板楼,213,47125,2021.03.15,pudong,l2
六里二村 2室0厅 43.4平米,高楼层(共6层) 1990年建板楼,255,58756,2021.03.08,pudong,l2
河滨小区 2室1厅 49.7平米,高楼层(共5层) 1977年建板楼,200,40242,2021.03.07,pudong,l2
临沂六村 2室0厅 42.95平米,高楼层(共6层) 1993年建板楼,263,61234,2021.03.07,pudong,l2
沪东新村 2室0厅 47.75平米,中楼层(共5层) 1980年建板楼,200,41885,2021.02.27,pudong,l2
上钢八九村 2室0厅 47.46平米,低楼层(共6层) 1983年建板楼,287,60472,2021.02.27,pudong,l2
济阳三村 2室1厅 41.93平米,高楼层(共6层) 1993年建板楼,277,66063,2021.02.26,pudong,l2
富特四村 2室1厅 45.27平米,中楼层(共6层) 1993年建板楼,215,47493,2021.02.04,pudong,l2
临沂六村 2室0厅 42.9平米,高楼层(共6层) 1993年建板楼,265,61772,2021.02.02,pudong,l2
东陆新村六街坊 2室1厅 47.34平米,高楼层(共6层) 1995年建板楼,255,53866,2021.01.24,pudong,l2
船舶新村 2室0厅 46.53平米,中楼层(共5层) 1953年建板楼,202,43413,2021.01.24,pudong,l2
上钢八九村 2室1厅 47.46平米,高楼层(共6层) 1983年建板楼,277,58365,2021.01.23,pudong,l2
海防新村 2室1厅 48.98平米,高楼层(共6层) 1983年建板楼,298,60842,2021.01.18,pudong,l2
上钢八九村 2室1厅 47.46平米,高楼层(共6层) 1983年建板楼,274,57733,2021.01.18,pudong,l2
海防新村 2室0厅 45.37平米,低楼层(共5层) 1981年建板楼,268,59070,2021.01.17,pudong,l2
香山新村西南街坊 2室1厅 45.3平米,高楼层(共6层) 1999年建板楼,255,56292,2021.01.17,pudong,l2
东三小区 3室1厅 47.47平米,高楼层(共6层) 1979年建板楼,235,49505,2018.10.31,pudong,l3
临沂一村 3室1厅 39.38平米,高楼层(共6层) 1986年建板楼,253,64246,2017.10.15,pudong,l3
丰舍西苑 3室1厅 49.57平米,高楼层(共6层) 2004年建板楼,265,53380,2017.07.09,pudong,l3
浦发绿城浦三路2801弄 1室1厅 54.5平米,高楼层(共6层) 2004年建板楼,293,53762,2021.11.22,pudong,l1
汇善嘉苑 1室1厅 55.01平米,中楼层(共20层) 2013年建板楼,217,39448,2021.11.21,pudong,l1
彩虹雅苑 1室1厅 56.77平米,高楼层(共5层) 2012年建板楼,235,41396,2021.11.21,pudong,l1
瑞阳苑 1室1厅 57.24平米,低楼层(共11层) 2007年建板楼,240,41929,2021.11.20,pudong,l1
金色郦苑 1室1厅 57.89平米,中楼层(共17层) 2014年建板楼,219,37744,2021.11.14,pudong,l1
高盛家园 1室1厅 58.06平米,低楼层(共15层) 2014年建板楼,208,35826,2021.11.14,pudong,l1
星晓家园 1室1厅 51.56平米,低楼层(共18层) 2011年建板楼,232,44997,2021.11.14,pudong,l1
高行绿洲(四期) 1室1厅 54.11平米,高楼层(共14层) 2010年建板楼,272,50268,2021.11.14,pudong,l1
幸福里 1室1厅 63.44平米,中楼层(共16层) 2013年建板楼,260,40984,2021.11.13,pudong,l1
朱家门小区 1室1厅 50.73平米,中楼层(共6层) 1996年建板楼,276,54406,2021.11.12,pudong,l1
昱龙家园 1室1厅 59.42平米,中楼层(共11层) 2006年建板楼,245,41232,2021.11.10,pudong,l1
中惠广场 1室1厅 54.1平米,高楼层(共19层) 2008年建塔楼,201,37154,2021.11.07,pudong,l1
高行绿洲(五期) 1室1厅 54.19平米,低楼层(共14层) 2010年建板楼,267,49179,2021.11.07,pudong,l1
金枫公寓 1室2厅 63.24平米,高楼层(共6层) 2004年建板楼,253,40007,2021.11.01,pudong,l1
海尚乐苑 1室1厅 59.34平米,中楼层(共13层) 2010年建板楼,271,45670,2021.10.31,pudong,l1
高行绿洲(二期) 1室1厅 56.65平米,中楼层(共12层) 2010年建板楼,275,48544,2021.10.30,pudong,l1
东兴苑 1室1厅 55.4平米,中楼层(共6层) 2002年建板楼,271,48881,2021.10.30,pudong,l1
凌兆新村(凌兆路586弄) 1室1厅 52.69平米,高楼层(共6层) 1994年建板楼,288,54660,2021.10.28,pudong,l1
杨镇新村 1室1厅 52.09平米,高楼层(共6层) 1994年建板楼,241,46267,2021.10.28,pudong,l1
海高新村 1室1厅 54.18平米,高楼层(共6层) 1993年建板楼,238,43928,2021.10.23,pudong,l1
汇贤雅苑 1室1厅 54.15平米,中楼层(共18层) 2013年建板楼,220,40628,2021.10.23,pudong,l1
申雅苑 1室1厅 51.8平米,低楼层(共6层) 2008年建板楼,250,48263,2021.10.19,pudong,l1
银山小区 1室1厅 52.99平米,高楼层(共6层) 1997年建板楼,276,52086,2021.10.17,pudong,l1
汇福家园吉祥里 1室1厅 57.28平米,中楼层(共18层) 2013年建板楼,230,39997,2021.10.16,pudong,l1
